日期,收盤價,收盤價_調整後,日期,波段低點,波段高點,波段標記,波段低點區間,波段高點區間,波段低點,波段高點
2004/4/7,6646.74,7.610938,38084,0,0,0,0,1,0,0
2004/4/8,6672.86,7.64062,38085,0,0,0,0,1,0,0
2004/4/9,6620.36,7.58026,38086,0,0,0,0,1,0,0
2004/4/12,6777.78,7.76067,38089,0,0,0,0,1,0,0
2004/4/13,6794.33,7.779295,38090,0,0,0,0,1,0,0
2004/4/14,6880.18,7.877314,38091,0,0,0,0,1,0,0
2004/4/15,6736.79,7.713466,38092,0,0,0,0,1,0,0
2004/4/16,6818.2,7.806799,38093,0,0,0,0,1,0,0
2004/4/19,6779.18,7.762301,38096,0,0,0,0,1,0,0
2004/4/20,6799.97,7.786364,38097,0,0,0,0,1,0,0
2004/4/21,6810.25,7.798043,38098,0,0,0,0,1,0,0
2004/4/22,6732.09,7.708366,38099,0,0,0,0,1,0,0
2004/4/23,6748.1,7.726866,38100,0,0,0,0,1,0,0
2004/4/26,6710.7,7.684368,38103,0,0,0,0,1,0,0
2004/4/27,6646.8,7.611367,38104,0,0,0,0,1,0,0
2004/4/28,6574.75,7.529164,38105,0,0,0,0,1,0,0
2004/4/29,6402.21,7.3319,38106,0,0,0,0,1,0,0
2004/4/30,6117.81,7.006363,38107,0,0,0,0,1,0,0
2004/5/3,6029.77,6.905472,38110,0,0,0,1,1,0,0
2004/5/4,6188.15,7.087086,38111,0,0,0,1,1,0,0
2004/5/5,5854.23,6.704383,38112,0,0,0,1,1,0,0
2004/5/6,5909.79,6.768075,38113,0,0,0,1,1,0,0
2004/5/7,6040.26,6.917649,38114,0,0,0,1,1,0,0
2004/5/10,5825.05,6.671381,38117,0,0,0,1,1,0,0
2004/5/11,5886.36,6.74143,38118,0,0,0,1,1,0,0
2004/5/12,5958.79,6.82435,38119,0,0,0,1,1,0,0
2004/5/13,5918.09,6.777944,38120,0,0,0,1,1,0,0
2004/5/14,5777.32,6.616629,38121,0,0,0,1,1,0,0
2004/5/17,5482.96,6.279181,38124,0,0,0,1,1,0,0
2004/5/18,5557.68,6.364578,38125,0,0,0,1,1,0,0
2004/5/19,5860.58,6.711447,38126,0,0,0,1,1,0,0
2004/5/20,5815.33,6.659769,38127,0,0,0,1,1,0,0
2004/5/21,5964.94,6.830925,38128,0,0,0,1,1,0,0
2004/5/24,5942.08,6.804968,38131,0,0,0,1,1,0,0
2004/5/25,5958.38,6.823341,38132,0,0,0,1,1,0,0
2004/5/26,6027.27,6.902492,38133,0,0,0,1,1,0,0
2004/5/27,6033.05,6.909395,38134,0,0,0,1,1,0,0
2004/5/28,6137.26,7.028927,38135,0,0,0,1,1,0,0
2004/5/31,5977.84,6.846175,38138,0,0,0,1,1,0,0
2004/6/1,5986.2,6.85576,38139,0,0,0,1,1,0,0
2004/6/2,5875.67,6.728928,38140,0,0,0,1,1,0,0
2004/6/3,5671.45,6.494761,38141,0,0,0,1,1,0,0
2004/6/4,5724.89,6.555812,38142,0,0,0,1,1,0,0
2004/6/7,5935.82,6.797066,38145,0,0,0,1,1,0,0
2004/6/8,5986.76,6.855521,38146,0,0,0,1,0,0,0
2004/6/9,5965.7,6.831526,38147,0,0,0,1,0,0,0
2004/6/10,5867.51,6.718806,38148,0,0,0,1,0,0,0
2004/6/11,5735.07,6.566961,38149,0,0,0,1,0,0,0
2004/6/14,5574.08,6.38243,38152,0,0,0,1,0,0,0
2004/6/15,5646.49,6.465401,38153,0,0,0,1,0,0,0
2004/6/16,5560.16,6.366481,38154,0,0,0,1,0,0,0
2004/6/17,5664.35,6.485534,38155,0,0,0,1,0,0,0
2004/6/18,5569.29,6.376577,38156,0,0,0,1,0,0,0
2004/6/21,5556.54,6.361911,38159,0,0,0,1,0,0,0
2004/6/23,5729.3,6.559766,38161,0,0,0,1,0,0,0
2004/6/24,5779.09,6.616836,38162,0,0,0,1,0,0,0
2004/6/25,5802.55,6.643965,38163,0,0,0,1,0,0,0
2004/6/28,5709.84,6.537662,38166,0,0,0,1,0,0,0
2004/6/29,5741.52,6.573619,38167,0,0,0,1,0,0,0
2004/6/30,5839.44,6.686028,38168,0,0,0,1,0,0,0
2004/7/1,5836.91,6.683353,38169,0,0,0,1,0,0,0
2004/7/2,5746.7,6.579761,38170,0,0,0,1,0,0,0
2004/7/5,5659.78,6.480407,38173,0,0,0,1,0,0,0
2004/7/6,5733.57,6.564652,38174,0,0,0,1,0,0,0
2004/7/7,5727.78,6.558088,38175,0,0,0,1,0,0,0
2004/7/8,5713.39,6.541692,38176,0,0,0,1,0,0,0
2004/7/9,5777.72,6.615613,38177,0,0,0,1,0,0,0
2004/7/12,5758.74,6.593782,38180,0,0,0,1,0,0,0
2004/7/13,5685.57,6.510041,38181,0,0,0,1,0,0,0
2004/7/14,5623.65,6.439081,38182,0,0,0,1,0,0,0
2004/7/15,5542.8,6.346359,38183,0,0,0,1,0,0,0
2004/7/16,5502.14,6.30003,38184,0,0,0,1,0,0,0
2004/7/19,5489.1,6.28491,38187,0,0,0,1,0,0,0
2004/7/20,5325.68,6.09762,38188,0,0,0,1,0,0,0
2004/7/21,5409.13,6.193352,38189,0,0,0,1,0,0,0
2004/7/22,5387.96,6.169198,38190,0,0,0,1,0,0,0
2004/7/23,5373.85,6.153158,38191,0,0,0,1,0,0,0
2004/7/26,5331.71,6.105164,38194,0,0,0,1,0,0,0
2004/7/27,5398.61,6.181478,38195,0,0,0,1,0,0,0
2004/7/28,5383.57,6.16417,38196,0,0,0,1,0,0,0
2004/7/29,5349.66,6.125336,38197,0,0,0,1,0,0,0
2004/7/30,5420.57,6.206803,38198,0,0,0,1,0,0,0
2004/8/2,5350.4,6.126735,38201,0,0,0,1,0,0,0
2004/8/3,5367.22,6.145728,38202,0,0,0,1,0,0,0
2004/8/4,5316.87,6.087958,38203,1,0,1,1,0,5316.87,0
2004/8/5,5427.61,6.214588,38204,0,0,1,1,0,0,0
2004/8/6,5399.16,6.182272,38205,0,0,1,1,0,0,0
2004/8/9,5399.45,6.18289,38208,0,0,1,1,0,0,0
2004/8/10,5393.73,6.176089,38209,0,0,1,1,0,0,0
2004/8/11,5367.34,6.145826,38210,0,0,1,1,0,0,0
2004/8/12,5368.02,6.146441,38211,0,0,1,1,0,0,0
2004/8/13,5389.93,6.171641,38212,0,0,1,1,0,0,0
2004/8/16,5352.01,6.12844,38215,0,0,1,1,0,0,0
2004/8/17,5342.49,6.117408,38216,0,0,1,1,0,0,0
2004/8/18,5427.75,6.215287,38217,0,0,1,1,0,0,0
2004/8/19,5602.99,6.416041,38218,0,0,1,1,0,0,0
2004/8/20,5622.86,6.438497,38219,0,0,1,1,0,0,0
2004/8/23,5660.97,6.482279,38222,0,0,1,1,0,0,0
2004/8/26,5813.39,6.656652,38225,0,0,1,1,0,0,0
2004/8/27,5797.71,6.638679,38226,0,0,1,1,0,0,0
2004/8/30,5788.94,6.628721,38229,0,0,1,1,0,0,0
2004/8/31,5765.54,6.602206,38230,0,0,1,1,0,0,0
2004/9/1,5858.14,6.708502,38231,0,0,1,1,0,0,0
2004/9/2,5852.85,6.702464,38232,0,0,1,1,0,0,0
2004/9/3,5761.14,6.597235,38233,0,0,1,1,0,0,0
2004/9/6,5775.99,6.614388,38236,0,0,1,1,0,0,0
2004/9/7,5846.83,6.695745,38237,0,0,1,1,0,0,0
2004/9/8,5846.02,6.695075,38238,0,0,1,1,0,0,0
2004/9/9,5842.93,6.691728,38239,0,0,1,1,0,0,0
2004/9/10,5846.19,6.695743,38240,0,0,1,1,0,0,0
2004/9/13,5928.22,6.789483,38243,0,0,1,1,0,0,0
2004/9/14,5919.77,6.779978,38244,0,0,1,1,0,0,0
2004/9/15,5871.07,6.724382,38245,0,0,1,1,0,0,0
2004/9/16,5891.05,6.747245,38246,0,0,1,1,0,0,0
2004/9/17,5818.39,6.664254,38247,0,0,1,1,0,0,0
2004/9/20,5864.54,6.716902,38250,0,0,1,1,0,0,0
2004/9/21,5949.26,6.813625,38251,0,0,1,1,0,0,0
2004/9/22,5970.18,6.837473,38252,0,0,1,1,0,0,0
2004/9/23,5937.25,6.799867,38253,0,0,1,1,0,0,0
2004/9/24,5892.21,6.748188,38254,0,0,1,1,0,0,0
2004/9/27,5849.22,6.698926,38257,0,0,1,1,0,0,0
2004/9/29,5809.75,6.654043,38259,0,0,1,1,0,0,0
2004/9/30,5845.69,6.695298,38260,0,0,1,1,0,0,0
2004/10/1,5945.35,6.809118,38261,0,0,1,1,0,0,0
2004/10/4,6077.96,6.960962,38264,0,0,1,1,0,0,0
2004/10/5,6081.01,6.964442,38265,0,0,1,1,0,0,0
2004/10/6,6060.61,6.940763,38266,0,0,1,1,0,0,0
2004/10/7,6103,6.989348,38267,0,0,1,1,0,0,0
2004/10/8,6102.16,6.988649,38268,0,0,1,1,0,0,0
2004/10/11,6089.28,6.973973,38271,0,0,1,1,0,0,0
2004/10/12,5979.56,6.848442,38272,0,0,1,1,0,0,0
2004/10/13,5963.07,6.829266,38273,0,0,1,1,0,0,0
2004/10/14,5831.07,6.678339,38274,0,0,1,1,0,0,0
2004/10/15,5820.82,6.666318,38275,0,0,1,1,0,0,0
2004/10/18,5772.12,6.610321,38278,0,0,1,1,0,0,0
2004/10/19,5807.79,6.651305,38279,0,0,1,1,0,0,0
2004/10/20,5788.34,6.629356,38280,0,0,1,1,0,0,0
2004/10/21,5797.24,6.6393,38281,0,0,1,1,0,0,0
2004/10/22,5774.67,6.613407,38282,0,0,1,1,0,0,0
2004/10/26,5662.88,6.485107,38286,0,0,1,1,0,0,0
2004/10/27,5650.97,6.471488,38287,0,0,1,1,0,0,0
2004/10/28,5695.56,6.522613,38288,0,0,1,1,0,0,0
2004/10/29,5705.93,6.534353,38289,0,0,1,1,0,0,0
2004/11/1,5656.17,6.477504,38292,0,0,1,1,0,0,0
2004/11/2,5759.61,6.596043,38293,0,0,1,1,0,0,0
2004/11/3,5862.85,6.714112,38294,0,0,1,1,0,0,0
2004/11/4,5860.73,6.711426,38295,0,0,1,1,0,0,0
2004/11/5,5931.31,6.791963,38296,0,0,1,1,0,0,0
2004/11/8,5937.46,6.798755,38299,0,0,1,1,0,0,0
2004/11/9,5945.2,6.807594,38300,0,0,1,1,0,0,0
2004/11/10,5948.49,6.811678,38301,0,0,1,1,0,0,0
2004/11/11,5874.52,6.727213,38302,0,0,1,1,0,0,0
2004/11/12,5917.16,6.776322,38303,0,0,1,0,0,0,0
2004/11/15,5906.69,6.764125,38306,0,0,1,0,0,0,0
2004/11/16,5910.85,6.76886,38307,0,0,1,0,0,0,0
2004/11/17,6028.68,6.90356,38308,0,0,1,0,0,0,0
2004/11/18,6049.49,6.927722,38309,0,0,1,0,0,0,0
2004/11/19,6026.55,6.901397,38310,0,0,1,0,0,0,0
2004/11/22,5838.42,6.686073,38313,0,0,1,0,0,0,0
2004/11/23,5851.1,6.700783,38314,0,0,1,0,0,0,0
2004/11/24,5911.31,6.769801,38315,0,0,1,0,0,0,0
2004/11/25,5855.24,6.705488,38316,0,0,1,0,0,0,0
2004/11/26,5778.65,6.617646,38317,0,0,1,0,0,0,0
2004/11/29,5785.26,6.624925,38320,0,0,1,0,0,0,0
2004/11/30,5844.76,6.693162,38321,0,0,1,0,0,0,0
2004/12/1,5798.62,6.640286,38322,0,0,1,0,0,0,0
2004/12/2,5867.95,6.719969,38323,0,0,1,0,0,0,0
2004/12/3,5893.27,6.748865,38324,0,0,1,0,0,0,0
2004/12/6,5919.17,6.77856,38327,0,0,1,0,0,0,0
2004/12/7,5925.28,6.785339,38328,0,0,1,0,0,0,0
2004/12/8,5892.51,6.74802,38329,0,0,1,0,0,0,0
2004/12/9,5913.97,6.772312,38330,0,0,1,0,0,0,0
2004/12/10,5911.63,6.769603,38331,0,0,1,0,0,0,0
2004/12/13,5878.89,6.732371,38334,0,0,1,0,0,0,0
2004/12/14,5909.65,6.767379,38335,0,0,1,0,0,0,0
2004/12/15,6002.58,6.873627,38336,0,0,1,0,0,0,0
2004/12/16,6019.23,6.892873,38337,0,0,1,0,0,0,0
2004/12/17,6009.32,6.881844,38338,0,0,1,0,0,0,0
2004/12/20,5985.94,6.855005,38341,0,0,1,0,0,0,0
2004/12/21,5987.85,6.857062,38342,0,0,1,0,0,0,0
2004/12/22,6001.52,6.872833,38343,0,0,1,0,0,0,0
2004/12/23,5997.67,6.868709,38344,0,0,1,0,0,0,0
2004/12/24,6019.42,6.893437,38345,0,0,1,0,0,0,0
2004/12/27,5985.94,6.854833,38348,0,0,1,0,0,0,0
2004/12/28,6000.57,6.871285,38349,0,0,1,0,0,0,0
2004/12/29,6088.49,6.972293,38350,0,0,1,0,0,0,0
2004/12/30,6100.86,6.986237,38351,0,0,1,0,0,0,0
2004/12/31,6139.69,7.030949,38352,0,0,1,0,0,0,0
2005/1/3,6143.12,7.035168,38355,0,0,1,0,0,0,0
2005/1/4,6060.46,6.940193,38356,0,0,1,0,0,0,0
2005/1/5,5988.37,6.857605,38357,0,0,1,0,0,0,0
2005/1/6,5982.12,6.850747,38358,0,0,1,0,0,0,0
2005/1/7,5935.99,6.797997,38359,0,0,1,0,0,0,0
2005/1/10,5942.85,6.806154,38362,0,0,1,0,0,0,0
2005/1/11,5975.66,6.843588,38363,0,0,1,0,0,0,0
2005/1/12,5879.08,6.732722,38364,0,0,1,0,0,0,0
2005/1/13,5853.94,6.703771,38365,0,0,1,0,0,0,0
2005/1/14,5889.52,6.744664,38366,0,0,1,0,0,0,0
2005/1/17,5945.27,6.808738,38369,0,0,1,0,0,0,0
2005/1/18,5933.57,6.795121,38370,0,0,1,0,0,0,0
2005/1/19,5895.35,6.751632,38371,0,0,1,0,0,0,0
2005/1/20,5888.1,6.74353,38372,0,0,1,0,0,0,0
2005/1/21,5848.91,6.698349,38373,0,0,1,0,0,0,0
2005/1/24,5771.48,6.60993,38376,0,0,1,0,0,0,0
2005/1/25,5782.75,6.62315,38377,0,0,1,0,0,0,0
2005/1/26,5835.37,6.683421,38378,0,0,1,0,0,0,0
2005/1/27,5842.76,6.692109,38379,0,0,1,0,0,0,0
2005/1/28,5879.93,6.734939,38380,0,0,1,0,0,0,0
2005/1/31,5994.23,6.865597,38383,0,0,1,0,0,0,0
2005/2/1,5981.54,6.851179,38384,0,0,1,0,0,0,0
2005/2/2,6018.69,6.893656,38385,0,0,1,0,0,0,0
2005/2/3,6034.6,6.91158,38386,0,0,1,0,0,0,0
2005/2/14,6112.4,7.000739,38397,0,0,1,0,0,0,0
2005/2/15,6122.39,7.01194,38398,0,0,1,0,0,0,0
2005/2/16,6143.49,7.035781,38399,0,0,1,0,0,0,0
2005/2/17,6072.16,6.954166,38400,0,0,1,0,0,0,0
2005/2/18,6115.43,7.00354,38401,0,0,1,0,0,0,0
2005/2/21,6142.78,7.035056,38404,0,0,1,0,0,0,0
2005/2/22,6107.17,6.994253,38405,0,0,1,0,0,0,0
2005/2/23,6121.52,7.01034,38406,0,0,1,0,0,0,0
2005/2/24,6128.34,7.018051,38407,0,0,1,0,0,0,0
2005/2/25,6207.83,7.109286,38408,0,0,1,0,0,0,0
2005/3/1,6259.69,7.169004,38412,0,0,1,0,0,0,0
2005/3/2,6225.25,7.129574,38413,0,0,1,0,0,0,0
2005/3/3,6202.38,7.103195,38414,0,0,1,0,0,0,0
2005/3/4,6193.62,7.09325,38415,0,0,1,0,0,0,0
2005/3/7,6220.52,7.123751,38418,0,0,1,0,0,0,0
2005/3/8,6173.34,7.069611,38419,0,0,1,0,0,0,0
2005/3/9,6213.28,7.115563,38420,0,0,1,0,0,0,0
2005/3/10,6192.53,7.092082,38421,0,0,1,0,0,0,0
2005/3/11,6204.23,7.105557,38422,0,0,1,0,0,0,0
2005/3/14,6155.51,7.049423,38425,0,0,1,0,0,0,0
2005/3/15,6063.48,6.943682,38426,0,0,1,0,0,0,0
2005/3/16,6072.36,6.954097,38427,0,0,1,0,0,0,0
2005/3/17,6032.47,6.9082,38428,0,0,1,0,0,0,0
2005/3/18,6043.95,6.921326,38429,0,0,1,0,0,0,0
2005/3/21,6058.96,6.938629,38432,0,0,1,0,0,0,0
2005/3/22,6018.79,6.892834,38433,0,0,1,0,0,0,0
2005/3/23,6019.49,6.893523,38434,0,0,1,0,0,0,0
2005/3/24,6001,6.872153,38435,0,0,1,0,0,0,0
2005/3/25,6065.91,6.946373,38436,0,0,1,0,0,0,0
2005/3/28,6048.74,6.926923,38439,0,0,1,0,0,0,0
2005/3/29,5961.24,6.826483,38440,0,0,1,0,0,0,0
2005/3/30,5957.98,6.823069,38441,0,0,1,0,0,0,0
2005/3/31,6005.88,6.877654,38442,0,0,1,0,0,0,0
2005/4/1,6028.75,6.903789,38443,0,0,1,0,0,0,0
2005/4/4,6019.93,6.893433,38446,0,0,1,0,0,0,0
2005/4/6,6013.49,6.88585,38448,0,0,1,0,0,0,0
2005/4/7,5971.76,6.838338,38449,0,0,1,0,0,0,0
2005/4/8,6024.07,6.898515,38450,0,0,1,0,0,0,0
2005/4/11,5979.42,6.847466,38453,0,0,1,0,0,0,0
2005/4/12,5993.89,6.8639,38454,0,0,1,0,0,0,0
2005/4/13,5998.08,6.868705,38455,0,0,1,0,0,0,0
2005/4/14,5976.68,6.843978,38456,0,0,1,0,0,0,0
2005/4/15,5888.37,6.742687,38457,0,0,1,0,0,0,0
2005/4/18,5715.16,6.544452,38460,0,0,1,0,0,0,0
2005/4/19,5748.35,6.58241,38461,0,0,1,0,0,0,0
2005/4/20,5693.01,6.519219,38462,0,0,1,0,0,0,0
2005/4/21,5721.99,6.552467,38463,0,0,1,0,0,0,0
2005/4/22,5747.09,6.581297,38464,0,0,1,0,0,0,0
2005/4/25,5758.31,6.59446,38467,0,0,1,0,0,0,0
2005/4/26,5805.25,6.648535,38468,0,0,1,0,0,0,0
2005/4/27,5778.27,6.617951,38469,0,0,1,0,0,0,0
2005/4/28,5842.27,6.691411,38470,0,0,1,0,0,0,0
2005/4/29,5818.07,6.663976,38471,0,0,1,0,0,0,0
2005/5/3,5818.22,6.663976,38475,0,0,1,0,0,0,0
2005/5/4,5803.68,6.647316,38476,0,0,1,0,0,0,0
2005/5/5,5927.5,6.788904,38477,0,0,1,0,0,0,0
2005/5/6,5967.96,6.835068,38478,0,0,1,0,0,0,0
2005/5/9,5966.85,6.833701,38481,0,0,1,0,0,0,0
2005/5/10,5949.8,6.813884,38482,0,0,1,0,0,0,0
2005/5/11,5917.13,6.776407,38483,0,0,1,0,0,0,0
2005/5/12,5934.6,6.796736,38484,0,0,1,0,0,0,0
2005/5/13,5981.48,6.850431,38485,0,0,1,0,0,0,0
2005/5/16,5925.88,6.786722,38488,0,0,1,0,0,0,0
2005/5/17,5894.01,6.750073,38489,0,0,1,0,0,0,0
2005/5/18,5890.83,6.746698,38490,0,0,1,0,0,0,0
2005/5/19,5970.71,6.838453,38491,0,0,1,0,0,0,0
2005/5/20,5954.69,6.81999,38492,0,0,1,0,0,0,0
2005/5/23,5885.45,6.740878,38495,0,0,1,0,0,0,0
2005/5/24,5909.1,6.767841,38496,0,0,1,0,0,0,0
2005/5/25,5888.53,6.744154,38497,0,0,1,0,0,0,0
2005/5/26,5939.42,6.802153,38498,0,0,1,0,0,0,0
2005/5/27,5991.55,6.862012,38499,0,0,1,0,0,0,0
2005/5/30,6009.52,6.882598,38502,0,0,1,0,0,0,0
2005/5/31,6011.56,6.884663,38503,0,0,1,0,0,0,0
2005/6/1,5971.62,6.839224,38504,0,0,1,0,0,0,0
2005/6/2,6039.48,6.917192,38505,0,0,1,0,0,0,0
2005/6/3,6107.95,6.995356,38506,0,0,1,0,0,0,0
2005/6/6,6137.57,7.028934,38509,0,0,1,0,0,0,0
2005/6/7,6105.79,6.992383,38510,0,0,1,0,0,0,0
2005/6/8,6161.66,7.056713,38511,0,0,1,0,0,0,0
2005/6/9,6145.92,7.038366,38512,0,0,1,0,0,0,0
2005/6/10,6192.35,7.091857,38513,0,0,1,0,0,0,0
2005/6/13,6231.05,7.135827,38516,0,0,1,0,0,0,0
2005/6/14,6205.76,7.10657,38517,0,0,1,0,0,0,0
2005/6/15,6252.1,7.159869,38518,0,0,1,0,0,0,0
2005/6/16,6282.41,7.194236,38519,0,0,1,0,0,0,0
2005/6/17,6293.56,7.207186,38520,0,0,1,0,0,0,0
2005/6/20,6296.89,7.21079,38523,0,0,1,0,0,0,0
2005/6/21,6278.46,7.189878,38524,0,0,1,0,0,0,0
2005/6/22,6357.83,7.280471,38525,0,0,1,0,0,0,0
2005/6/23,6373.86,7.298672,38526,0,0,1,0,0,0,0
2005/6/24,6340.69,7.260719,38527,0,0,1,0,0,0,0
2005/6/27,6302.99,7.217881,38530,0,0,1,0,0,0,0
2005/6/28,6316.84,7.23376,38531,0,0,1,0,0,0,0
2005/6/29,6231.65,7.136104,38532,0,0,1,0,0,0,0
2005/6/30,6241.94,7.148236,38533,0,0,1,0,0,0,0
2005/7/1,6272.14,7.182547,38534,0,0,1,0,0,0,0
2005/7/4,6271.2,7.181829,38537,0,0,1,0,0,0,0
2005/7/5,6232.04,7.137302,38538,0,0,1,0,0,0,0
2005/7/6,6222.05,7.125882,38539,0,0,1,0,0,0,0
2005/7/7,6212.6,7.115193,38540,0,0,1,0,0,0,0
2005/7/8,6201.4,7.102386,38541,0,0,1,0,0,0,0
2005/7/11,6298.86,7.213893,38544,0,0,1,0,0,0,0
2005/7/12,6358.81,7.282425,38545,0,0,1,0,0,0,0
2005/7/13,6377.09,7.303544,38546,0,0,1,0,0,0,0
2005/7/14,6418.35,7.351017,38547,0,0,1,0,0,0,0
2005/7/15,6410.59,7.342196,38548,0,0,1,0,0,0,0
2005/7/19,6416.34,7.348804,38552,0,0,1,0,0,0,0
2005/7/20,6423.81,7.357623,38553,0,0,1,0,0,0,0
2005/7/21,6394.03,7.323777,38554,0,0,1,0,0,0,0
2005/7/22,6380.73,7.308398,38555,0,0,1,0,0,0,0
2005/7/25,6420.45,7.35371,38558,0,0,1,0,0,0,0
2005/7/26,6366.16,7.291203,38559,0,0,1,0,0,0,0
2005/7/27,6327.25,7.246727,38560,0,0,1,0,0,0,0
2005/7/28,6375.64,7.301802,38561,0,0,1,0,0,0,0
2005/7/29,6311.98,7.228784,38562,0,0,1,0,0,0,0
2005/8/1,6307.93,7.224447,38565,0,0,1,0,0,0,0
2005/8/2,6343.54,7.264903,38566,0,0,1,0,0,0,0
2005/8/3,6455.57,7.393492,38567,0,0,1,0,0,0,0
2005/8/4,6446.01,7.382402,38568,0,0,1,0,0,0,0
2005/8/8,6380.03,7.307102,38572,0,0,1,0,0,0,0
2005/8/9,6380,7.307102,38573,0,0,1,0,0,0,0
2005/8/10,6356.84,7.280796,38574,0,0,1,0,0,0,0
2005/8/11,6353.71,7.277156,38575,0,0,1,0,0,0,0
2005/8/12,6350.9,7.274245,38576,0,0,1,0,0,0,0
2005/8/15,6245.13,7.152765,38579,0,0,1,0,0,0,0
2005/8/16,6242.4,7.149904,38580,0,0,1,0,0,0,0
2005/8/17,6241.92,7.149189,38581,0,0,1,0,0,0,0
2005/8/18,6205.09,7.107008,38582,0,0,1,0,0,0,0
2005/8/19,6158.94,7.054417,38583,0,0,1,0,0,0,0
2005/8/22,6206.65,7.108736,38586,0,0,1,0,0,0,0
2005/8/23,6195.18,7.09594,38587,0,0,1,0,0,0,0
2005/8/24,6127.24,7.017885,38588,0,0,1,0,0,0,0
2005/8/25,6109.66,6.997533,38589,0,0,1,0,0,0,0
2005/8/26,6136.55,7.028322,38590,0,0,1,0,0,0,0
2005/8/29,6049.44,6.92852,38593,0,0,1,0,0,0,0
2005/8/30,6032.12,6.908427,38594,0,0,1,0,0,0,0
2005/8/31,6033.47,6.909809,38595,0,0,1,0,0,0,0
2005/9/2,6116.05,7.004473,38597,0,0,1,0,0,0,0
2005/9/5,6098.78,6.984861,38600,0,0,1,0,0,0,0
2005/9/6,6140.14,7.032358,38601,0,0,1,0,0,0,0
2005/9/7,6141.14,7.033764,38602,0,0,1,0,0,0,0
2005/9/8,6149.88,7.043611,38603,0,0,1,0,0,0,0
2005/9/9,6119.06,7.008393,38604,0,0,1,0,0,0,0
2005/9/12,6164.98,7.060956,38607,0,0,1,0,0,0,0
2005/9/13,6169.08,7.065899,38608,0,0,1,0,0,0,0
2005/9/14,6148.7,7.042581,38609,0,0,1,0,0,0,0
2005/9/15,6082.56,6.966522,38610,0,0,1,0,0,0,0
2005/9/16,6031.24,6.908003,38611,0,0,1,0,0,0,0
2005/9/19,6035.59,6.912838,38614,0,0,1,0,0,0,0
2005/9/20,6105.35,6.993027,38615,0,0,1,0,0,0,0
2005/9/21,6067.34,6.949671,38616,0,0,1,0,0,0,0
2005/9/22,5972.06,6.840561,38617,0,0,1,0,0,0,0
2005/9/23,5925.54,6.787204,38618,0,0,1,0,0,0,0
2005/9/26,5930.2,6.792634,38621,0,0,1,0,0,0,0
2005/9/27,5945.05,6.809616,38622,0,0,1,0,0,0,0
2005/9/28,5931.38,6.793954,38623,0,0,1,0,0,0,0
2005/9/29,6009.99,6.884313,38624,0,0,1,0,0,0,0
2005/9/30,6118.61,7.008919,38625,0,0,1,0,0,0,0
2005/10/3,6123.92,7.015227,38628,0,0,1,0,0,0,0
2005/10/4,6142.12,7.036273,38629,0,0,1,0,0,0,0
2005/10/5,6135.01,7.027829,38630,0,0,1,0,0,0,0
2005/10/6,6095.81,6.982851,38631,0,0,1,0,0,0,0
2005/10/7,6081.84,6.966791,38632,0,0,1,0,0,0,0
2005/10/11,6066.59,6.949374,38636,0,0,1,0,0,0,0
2005/10/12,5987.4,6.858337,38637,0,0,1,0,0,0,0
2005/10/13,5960.11,6.826789,38638,0,0,1,0,0,0,0
2005/10/14,5969.07,6.837029,38639,0,0,1,0,0,0,0
2005/10/17,5826.27,6.673624,38642,0,0,1,0,0,0,0
2005/10/18,5830.79,6.678963,38643,0,0,1,0,0,0,0
2005/10/19,5694.16,6.522675,38644,0,0,1,0,0,0,0
2005/10/20,5748,6.58464,38645,0,0,1,0,0,0,0
2005/10/21,5738.76,6.574105,38646,0,0,1,0,0,0,0
2005/10/24,5717.28,6.549781,38649,0,0,1,0,0,0,0
2005/10/25,5721.31,6.554366,38650,0,0,1,0,0,0,0
2005/10/26,5700.72,6.53077,38651,0,0,1,0,0,0,0
2005/10/27,5661.18,6.485708,38652,0,0,1,0,0,0,0
2005/10/28,5632.97,6.453279,38653,0,0,1,0,0,0,0
2005/10/31,5764.3,6.60364,38656,0,0,1,0,0,0,0
2005/11/1,5798.41,6.642602,38657,0,0,1,0,0,0,0
2005/11/2,5870.37,6.72497,38658,0,0,1,0,0,0,0
2005/11/3,5858.01,6.710848,38659,0,0,1,0,0,0,0
2005/11/4,5911.74,6.772588,38660,0,0,1,0,0,0,0
2005/11/7,5860.39,6.713666,38663,0,0,1,0,0,0,0
2005/11/8,5849.63,6.701581,38664,0,0,1,0,0,0,0
2005/11/9,5971.06,6.840974,38665,0,0,1,0,0,0,0
2005/11/10,5988.37,6.860813,38666,0,0,1,0,0,0,0
2005/11/11,6075.26,6.960295,38667,0,0,1,0,0,0,0
2005/11/14,6083.62,6.970039,38670,0,0,1,0,0,0,0
2005/11/15,6030.74,6.9094,38671,0,0,1,0,0,0,0
2005/11/16,6046.2,6.927364,38672,0,0,1,0,0,0,0
2005/11/17,6020.94,6.898269,38673,0,0,1,0,0,0,0
2005/11/18,6106.74,6.996915,38674,0,0,1,0,0,0,0
2005/11/21,6103.42,6.993416,38677,0,0,1,0,0,0,0
2005/11/22,6059.19,6.943064,38678,0,0,1,0,0,0,0
2005/11/23,6123.52,7.01666,38679,0,0,1,0,0,0,0
2005/11/24,6111.89,7.003329,38680,0,0,1,0,0,0,0
2005/11/25,6128.2,7.022237,38681,0,0,1,0,0,0,0
